score;reg;law;stage;price;name;customer;okpd;card;search
25;32616291369;223-ФЗ;Работа комиссии;16203951.0;"Поставка комплектной трансформаторной подстанции (КТПН) в целях выполнения мероприятий по технологическому присоединению объекта по техническим условиям: №1063 от 18.08.2023г. объект «Стройобъект ""Многоэтажные жилые дома с нежилыми помещениями и автостоянкой"" по адресу г. Хабаровск, примерно в 17 м на восток от ориентира жилое здание по пер. АЛБАНСКИЙ, д.3, кадастровый номер земельного участка: 27:23:00000:26662»";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХАБАРОВСКАЯ ГОРЭЛЕКТРОСЕТЬ""";27.11.43.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291369;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291369
25;32616316021;223-ФЗ;Подача заявок;14987248.14;"ОКПД2 26.51.43.122 Поставка приборов для калибровки и поверки в рамках инвестиционной программы для филиалов АО ""ДРСК"": ""Амурские электрические сети"", ""Приморские электрические сети"", ""Хабаровские электрические сети""и ""Электрические сети ЕАО"" (Лот № 2801-КС ПИР СМР-2027-ДРСК)";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДАЛЬНЕВОСТОЧНАЯ РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ""";26.51.43.122;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316021;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316021
25;32616316499;223-ФЗ;Подача заявок;11243520.0;Запрос предложений в электронной форме № 26-4038 на право заключения договора на выполнение работ по изменению настроек функциональных возможностей конфигураций информационных систем на платформе 1С: Предприятие 8.3 ПАО «Россети Сибирь»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СИБИРЬ""";62.02.2;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316499;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316499
25;32616303931;223-ФЗ;Подача заявок;10474872.26;ОКПД2 25.11.23.119 Поставка кабельных металлоконструкций для кабельных трасс, в рамках реализации проекта «Строительство 2-й очереди Нерюнгринской ГРЭС» 1 этап. (Лот № 0668-КС ДОХ-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";25.11.23.119;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616303931;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616303931
25;0817200000326012885;44-ФЗ;Определение поставщика отменено;1318596.23;Выполнение работ по монтажу системы оповещения и управления эвакуацией (поликлиника, стационар);"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КРАСНОГОРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0817200000326012885;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0817200000326012885
25;0122100003526000008;44-ФЗ;Определение поставщика отменено;1148300.05;Поставка микрофонов для конференц-систем (в целях исполнения государственного контракта от 30.06.2025 № 13/25-ЗК на выполнение строительно-монтажных работ по строительству объекта капитального строительства «Строительство здания Арбитражного суда Хабаровского края, г. Хабаровск»);АРБИТРАЖНЫЙ СУД ХАБАРОВСКОГО КРАЯ;;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0122100003526000008;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0122100003526000008
15;32616223475;223-ФЗ;Закупка завершена;2180856.8;Конкурс в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, на право заключения договора на поставку аппаратов испытания диэлектриков СКАТ и прибора измерения сопротивлений ПТФ для нужд филиала ПАО «Россети Сибирь» - «Алтайэнерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СИБИРЬ""";26.51.45.190;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616223475;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616223475
15;32616296743;223-ФЗ;Закупка завершена;1260000.0;Поставка аппарата для фотодинамической терапии (в том числе: монтаж, ввод в эксплуатацию, инструктаж медицинского персонала, гарантийный ремонт);"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ПОЛИКЛИНИКА № 1""";26.60.13.180;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616296743;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616296743
15;32616315554;223-ФЗ;Закупка завершена;500000.0;Оказание услуг по предоставлению во временное владение и пользование движимого имущества (аренде), включая доставку, монтаж и демонтаж движимого имущества;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ РАЗВИТИЯ ЗАБАЙКАЛЬСКОГО КРАЯ""";77.29.12.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616315554;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616315554
13;32616316515;223-ФЗ;Подача заявок;9418550.0;Мебель (поставка и монтаж);"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА № 31"" ПЕТРОПАВЛОВСК-КАМЧАТСКОГО ГОРОДСКОГО ОКРУГА";31.09.13.190;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316515;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316515
13;32616291572;223-ФЗ;Работа комиссии;8595593.1;право заключения договора на ОКПД2 23.99.12.110 Поставка гидроизоляционных материалов в рамках реализации проекта «Реконструкция энергетического производственно-технологического комплекса Владивостокской ТЭЦ-2 с заменой турбоагрегатов ст. №№ 1, 2, 3 и установкой 3 котлоагрегатов по 540 т/ч каждый» Этап Реконструкции №3 (Лот №0658-КС ДОХ-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";23.99.12.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291572;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291572
13;32616316126;223-ФЗ;Подача заявок;8130000.0;Поставка передвижной ремонтной мастерской;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРАТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";29.10.59.390;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316126;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316126
13;32616316497;223-ФЗ;Подача заявок;6552753.06;Мебель (поставка и монтаж);"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА № 42"" ПЕТРОПАВЛОВСК-КАМЧАТСКОГО ГОРОДСКОГО ОКРУГА";31.09.13.190;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316497;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316497
13;32616315778;223-ФЗ;Подача заявок;5479000.0;"ОКПД2 27.12.10.190 Поставка шкафов АОСН для ПС 110 кВ Краскино, ПС 110 кВ Троица для нужд филиала АО ""ДРСК"" ""Приморские электрические сети"" в рамках инвестиционного Проекта (Q_25-ПЭС-5823) (Лот № 311801-КС ПИР СМР-2026-ДРСК-ПЭС)";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДАЛЬНЕВОСТОЧНАЯ РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ""";27.12.10.190;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616315778;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616315778
13;32616291692;223-ФЗ;Работа комиссии;4456713.0;Оказание комплексных услуг по дизайну, декорированию, установке и монтажу приборов, бытовых предметов, комплектующих, элементов мебели, восстановлению входной зоны в целях оснащения демонстрационно-просветительского центра по адаптивному спорту;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР АДАПТИВНОЙ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И АДАПТИВНОГО СПОРТА ПРИМОРСКОГО КРАЯ""";74.10.19.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291692;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291692
13;32616316615;223-ФЗ;Подача заявок;4225206.48;Закупка в электронном магазине № 63 на право заключения договора поставки новогодних подарков для нужд филиала ПАО «Россети Сибирь» - «Красноярскэнерго»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СИБИРЬ""";32.99.51.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316615;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316615
13;32616295521;223-ФЗ;Работа комиссии;4046419.78;Право заключения договора на ОКПД2 28.14.13 Поставка запорной арматуры системы временного теплоснабжения «Главного корпуса», в рамках реализации проекта «Строительство 2-й очереди Нерюнгринской ГРЭС» 1 этап Лот № 0431-КС ДОХ-2026-УСГС;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";28.14.13;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616295521;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616295521
13;32616316286;223-ФЗ;Подача заявок;3911558.91;Оказание услуг по ремонту подъемных сооружений ОГУЭП «Облкоммунэнерго»;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ЭНЕРГЕТИЧЕСКОЕ ПРЕДПРИЯТИЕ ""ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ ПО ЭКСПЛУАТАЦИИ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ ""ОБЛКОММУНЭНЕРГО""";33.12.15.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316286;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316286
13;32616316629;223-ФЗ;Подача заявок;3416854.04;Оказание услуг по созданию системы защиты и проведению оценки эффективности реализованных в рамках системы защиты персональных данных мер по обеспечению безопасности персональных данных в информационной системе учета твердых коммунальных отходов, поставки оборудования и передачи права на использование программного обеспечения;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦАВТОХОЗЯЙСТВО""";58.29.50.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316629;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316629
13;32616291589;223-ФЗ;Работа комиссии;3062911.56;Право заключения договора ОКПД2 25.94.11 Поставка метизной продукции для монтажа тепловых сетей и теплотрасс открытого распределительного устройства в рамках реализации проекта «Строительство 2-й очереди Нерюнгринской ГРЭС» 1 этап строительства (лот № 0660-КС ДОХ-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";25.94.11;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291589;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291589
5;32616295440;223-ФЗ;Работа комиссии;2557666.0;Право заключения договора на ОКПД2 23.99.19.110 Поставка изоляционных материалов в рамках реализации проекта «Реконструкция энергетического производственно-технологического комплекса Владивостокской ТЭЦ-2 с заменой турбоагрегатов ст. №№ 1, 2, 3 и установкой 3 котлоагрегатов по 540 т/ч каждый» Этап Реконструкции №3» (Лот № 0661-КС ДОХ-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";23.99.19.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616295440;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616295440
5;32616316612;223-ФЗ;Подача заявок;1250323.65;Поставка, монтаж, пусконаладочные работы (взамен вышедшего из строя) погружного канализационного насоса;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОЯРСКАЯ СЕТЕВАЯ КОМПАНИЯ""";28.13.14.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316612;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316612
5;32616295485;223-ФЗ;Работа комиссии;1140808.0;Право заключения договора на ОКПД2 27.33.13 Поставка линейной арматуры в рамках комплекса генподрядных работ для реализации проекта «Строительство Хабаровской ТЭЦ-4 с внеплощадочной инфраструктурой» Этап 3, 4 (Лот № 0062-КС ПИР СМР-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";27.33.13;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616295485;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616295485
5;32616299368;223-ФЗ;Подача заявок;955059.7;Право заключения договора на ОКПД2 28.92.30.130 Поставка глубинного погружного вибратора для здания Главного корпуса в рамках договора «Строительство 2-й очереди Нерюнгринской ГРЭС» 1 этап Лот № 0667-КС ДОХ-2026-УСГС;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";28.92.30.130;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616299368;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616299368
5;32616277430;223-ФЗ;Работа комиссии;914839.0;"Оказание услуг по проведению расчета ОПС технических устройств Ново-Иркутской ТЭЦ: Трубопровод конденсата БУ-3 от пиковых подогревателей до деаэраторов (уч. №32); Обвязка сетевых насосов и пиковых подогревателей с охладителями конденсата т.а. ст. №5 по сетевой воде (рег. №9899); Трубопровод прямой сетевой воды т.а. ст. №2 (рег. № 7002)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";74.90;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616277430;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616277430
5;32616241149;223-ФЗ;Подача заявок;737789.62;"ОКПД2 27.12.32.000 Поставка ячеек высоковольтных для нужд филиала ""Распределительные сети"" в рамках исполнения мероприятий по технологическому присоединению (Лот № 0344-ТПИР ОТМ-2026-СЭ)";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ЭНЕРГЕТИКИ И ЭЛЕКТРИФИКАЦИИ ""САХАЛИНЭНЕРГО""";27.12.32.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616241149;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616241149
5;32616316019;223-ФЗ;Подача заявок;650000.0;Выполнение инженерно-геологических изысканий по объекту: «Городские очистные сооружения. Резервуар регулятора сырого осадка. Устройство перекрытия с установкой приточно-вытяжной вентиляции»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОИЗВОДСТВЕННОЕ УПРАВЛЕНИЕ ВОДОСНАБЖЕНИЯ И ВОДООТВЕДЕНИЯ ГОРОДА ЧИТЫ""";71.12.31.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316019;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316019
5;32616295430;223-ФЗ;Работа комиссии;493276.0;Право заключения договора на ОКПД 2 22.23.14 Поставка ПВХ окон и дверей в рамках реализации проекта «Реконструкция энергетического производственно-технологического комплекса Владивостокской ТЭЦ-2 с заменой турбоагрегатов ст. №№1, 2, 3 и установкой 3-х котлоагрегатов по 540 т/ч каждый» Этап Реконструкции №3 Лот № 0669-КС ДОХ-2026-УСГС;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";22.23.14;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616295430;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616295430
5;32616315992;223-ФЗ;Подача заявок;157456.64;"Поставка резинотехнических изделий для нужд ОП АО ""Электросеть"" в г. Челябинске. (4570084)";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛЕКТРОСЕТЬ""";22.19.1;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616315992;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616315992
5;32616316164;223-ФЗ;Подача заявок;68470.0;Оказание услуг по проведению лабораторных исследований и инструментальных замеров в рамках производственного контроля для филиала ОГУЭП «Облкоммунэнерго» «Черемховские электрические сети»;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ЭНЕРГЕТИЧЕСКОЕ ПРЕДПРИЯТИЕ ""ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ ПО ЭКСПЛУАТАЦИИ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ ""ОБЛКОММУНЭНЕРГО""";71.20.11.190;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316164;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316164
